fold,video_id,windows,suspect_windows,first_window_suspect,max_identity_clusters,min_dominant_ratio,max_cosine_distance,mean_cosine_distance,clip_suspect_contamination,suspect_window_ratio
fold1,YW_WILTY_EP70_truth1,7,0,False,3,0.75,0.9573964476585388,0.2387792787381581,False,0.0
fold1,YW_WILTY_EP70_truth10,4,2,True,4,0.4375,0.9629601240158081,0.27397435903549194,True,0.5
fold1,YW_WILTY_EP70_truth16,6,1,True,2,0.5625,0.7172925472259521,0.18845243006944656,True,0.16666666666666666
fold1,YW_WILTY_EP70_truth2,3,0,False,2,0.9375,1.0128071308135986,0.20059957603613535,False,0.0
fold1,YW_WILTY_EP70_truth5,4,3,True,3,0.625,0.838977038860321,0.3029172495007515,True,0.75
fold2,AN_WILTY_EP15_lie11,3,2,True,4,0.375,0.9028432965278625,0.41376052300135296,True,0.6666666666666666
fold2,AN_WILTY_EP15_lie16,5,0,False,3,0.75,0.8639383316040039,0.29053038358688354,False,0.0
fold2,AN_WILTY_EP15_lie17,5,0,False,2,0.875,0.6400812268257141,0.17526887506246566,False,0.0
fold2,AN_WILTY_EP15_truth1,5,3,False,5,0.3125,1.1680753231048584,0.4121900945901871,True,0.6
fold2,AN_WILTY_EP15_truth2,7,4,False,4,0.4375,1.1339815855026245,0.34706948484693256,True,0.5714285714285714
fold2,AN_WILTY_EP15_truth20,5,3,True,3,0.4375,0.8044765591621399,0.31964166164398194,True,0.6
fold2,AN_WILTY_EP15_truth21,4,4,True,5,0.375,1.066043734550476,0.49327243119478226,True,1.0
fold2,AN_WILTY_EP15_truth9,3,3,True,3,0.4375,1.0733529329299927,0.48403658469518024,True,1.0
fold2,AN_WILTY_EP16_lie17,10,3,True,4,0.5,0.8191524147987366,0.2682797804474831,True,0.3
fold2,AN_WILTY_EP16_lie18,3,3,True,5,0.3125,1.006669044494629,0.42287661631902057,True,1.0
fold2,AN_WILTY_EP16_lie2,6,4,True,3,0.4375,1.2015659809112549,0.3549683739741643,True,0.6666666666666666
fold2,AN_WILTY_EP16_lie20,5,4,True,4,0.375,1.1226348876953125,0.3829380586743355,True,0.8
fold2,AN_WILTY_EP16_lie3,4,4,True,3,0.4375,0.9258843660354614,0.42945677042007446,True,1.0
fold2,AN_WILTY_EP16_lie6,4,0,False,2,0.875,0.98777174949646,0.18991807848215103,False,0.0
fold2,AN_WILTY_EP16_truth13,4,3,True,3,0.5,0.8253752589225769,0.32286999374628067,True,0.75
fold2,AN_WILTY_EP16_truth14,7,7,True,5,0.4375,0.9611011743545532,0.3996362260409764,True,1.0
fold2,AN_WILTY_EP16_truth15,3,3,True,4,0.4375,1.0613152980804443,0.39936094482739765,True,1.0
fold2,AN_WILTY_EP16_truth9,5,3,True,5,0.3125,1.0592843294143677,0.39728433787822726,True,0.6
fold2,AN_WILTY_EP17_lie14,4,1,True,3,0.625,0.76618492603302,0.23658055812120438,True,0.25
fold2,AN_WILTY_EP17_lie16,3,2,False,3,0.625,1.0111409425735474,0.3981163601080577,True,0.6666666666666666
fold2,AN_WILTY_EP17_lie17,3,3,True,4,0.5,0.8212840557098389,0.37881458799044293,True,1.0
fold2,AN_WILTY_EP17_lie19,3,3,True,6,0.4375,1.0248336791992188,0.5416999657948812,True,1.0
fold2,AN_WILTY_EP17_lie8,3,1,True,4,0.6875,1.0069650411605835,0.30674601594607037,True,0.3333333333333333
fold2,AN_WILTY_EP17_lie9,6,4,True,6,0.4375,1.166590929031372,0.35938768088817596,True,0.6666666666666666
fold2,AN_WILTY_EP17_truth4,3,3,True,4,0.3125,0.8489590883255005,0.401699036359787,True,1.0
fold2,AN_WILTY_EP17_truth7,3,2,True,3,0.4375,0.869290828704834,0.3805719316005707,True,0.6666666666666666
fold2,AN_WILTY_EP18_lie10,5,3,False,5,0.5,0.9900378584861755,0.3854585587978363,True,0.6
fold2,AN_WILTY_EP18_lie14,5,2,False,3,0.5,0.971644937992096,0.23404653668403624,True,0.4
fold2,AN_WILTY_EP18_lie15,5,0,False,2,0.875,0.7779826521873474,0.1837780848145485,False,0.0
fold2,AN_WILTY_EP18_lie20,4,4,True,3,0.375,0.8667209148406982,0.38040537387132645,True,1.0
fold2,AN_WILTY_EP19_lie11,3,2,True,4,0.625,0.914777398109436,0.34885944922765094,True,0.6666666666666666
fold2,AN_WILTY_EP19_lie12,4,0,False,3,0.8125,0.784103274345398,0.26154160499572754,False,0.0
fold2,AN_WILTY_EP19_lie13,3,1,True,5,0.5,0.9733547568321228,0.3591812451680501,True,0.3333333333333333
fold2,AN_WILTY_EP19_lie17,3,0,False,2,0.9375,0.8382722735404968,0.23070610562960306,False,0.0
fold2,AN_WILTY_EP19_lie18,4,1,True,5,0.5,1.2119473218917847,0.3345543835312128,True,0.25
fold2,AN_WILTY_EP19_lie2,6,4,True,5,0.5,1.0888757705688477,0.35522154221932095,True,0.6666666666666666
fold2,AN_WILTY_EP19_truth20,5,3,False,6,0.3125,1.0070137977600098,0.3556122422218323,True,0.6
fold2,AN_WILTY_EP19_truth4,2,2,True,4,0.5,1.0163494348526,0.44631464779376984,True,1.0
fold2,AN_WILTY_EP20_lie12,6,3,True,3,0.5625,0.8171887397766113,0.2812998617688815,True,0.5
fold2,AN_WILTY_EP20_lie13,2,2,True,4,0.5,0.9102048873901367,0.4097449630498886,True,1.0
fold2,AN_WILTY_EP20_lie14,3,1,True,3,0.5625,0.8767714500427246,0.30034391582012177,True,0.3333333333333333
fold2,AN_WILTY_EP20_lie15,8,3,False,5,0.4375,0.9565773010253906,0.3197174221277237,True,0.375
fold2,AN_WILTY_EP20_lie16,4,1,True,4,0.375,0.8879588842391968,0.29442398250102997,True,0.25
fold2,AN_WILTY_EP20_lie9,3,1,False,2,0.5,0.8713223934173584,0.27388132611910504,True,0.3333333333333333
fold2,AN_WILTY_EP20_truth11,5,1,False,3,0.5,0.9122081995010376,0.2793179005384445,True,0.2
fold2,AN_WILTY_EP21_lie12,4,4,True,5,0.375,1.0760153532028198,0.49153608828783035,True,1.0
fold2,AN_WILTY_EP21_lie15,5,1,True,3,0.6875,0.8631625771522522,0.26065188050270083,True,0.2
fold2,AN_WILTY_EP21_lie16,3,0,False,4,0.75,0.8084380626678467,0.3026287655035655,False,0.0
fold2,AN_WILTY_EP21_lie5,7,5,True,5,0.3125,0.9007753729820251,0.35511159896850586,True,0.7142857142857143
fold2,AN_WILTY_EP21_lie9,3,3,True,5,0.4375,1.2854450941085815,0.52800119916598,True,1.0
fold2,AN_WILTY_EP22_lie12,4,4,True,7,0.1875,1.1238762140274048,0.5444243997335434,True,1.0
fold2,AN_WILTY_EP22_lie16,3,1,False,2,0.6875,0.7228035926818848,0.23907466232776642,True,0.3333333333333333
fold2,AN_WILTY_EP22_lie22,3,1,True,4,0.5,0.673263669013977,0.2656538138786952,True,0.3333333333333333
fold2,AN_WILTY_EP22_lie24,4,3,True,4,0.375,1.002271294593811,0.42780861258506775,True,0.75
fold2,AN_WILTY_EP22_lie27,5,0,False,2,0.875,0.7959439754486084,0.19093572199344636,False,0.0
fold2,AN_WILTY_EP22_lie30,4,2,True,4,0.5625,0.9656258821487427,0.3658372685313225,True,0.5
fold2,AN_WILTY_EP22_lie9,3,3,True,7,0.25,1.0832873582839966,0.5685278177261353,True,1.0
fold2,AN_WILTY_EP22_truth13,6,2,False,4,0.625,0.9917355179786682,0.30691106617450714,True,0.3333333333333333
fold2,AN_WILTY_EP22_truth4,3,1,False,3,0.6875,1.161994218826294,0.2835037112236023,True,0.3333333333333333
fold2,AN_WILTY_EP23_truth4,5,2,True,2,0.5625,0.8694446086883545,0.1934518486261368,True,0.4
fold2,AN_WILTY_EP24_lie17,5,4,True,5,0.375,1.1254220008850098,0.4772692918777466,True,0.8
fold2,AN_WILTY_EP24_lie2,10,5,True,4,0.5,1.0708916187286377,0.36059998273849486,True,0.5
fold2,AN_WILTY_EP24_lie6,7,7,True,5,0.4375,1.004463791847229,0.40077068550246103,True,1.0
fold2,AN_WILTY_EP24_lie7,7,4,True,3,0.5625,0.9709561467170715,0.30113397325788227,True,0.5714285714285714
fold2,AN_WILTY_EP24_truth11,4,4,True,4,0.625,0.902671217918396,0.3652743101119995,True,1.0
fold2,AN_WILTY_EP24_truth12,3,3,True,4,0.625,0.6800715923309326,0.26806917786598206,True,1.0
fold2,AN_WILTY_EP24_truth8,3,0,False,3,0.75,1.0353069305419922,0.3086162159840266,False,0.0
fold2,AN_WILTY_EP25_lie11,10,6,True,4,0.5,1.1162022352218628,0.3238816633820534,True,0.6
fold2,AN_WILTY_EP25_lie3,4,3,True,6,0.3125,1.1370782852172852,0.4768826439976692,True,0.75
fold2,AN_WILTY_EP25_lie8,4,4,True,3,0.5,0.9662131667137146,0.3636571243405342,True,1.0
fold2,AN_WILTY_EP25_lie9,4,2,False,3,0.5,0.8842674493789673,0.28957492858171463,True,0.5
fold2,AN_WILTY_EP26_lie15,9,9,True,5,0.4375,0.9951452016830444,0.38760995864868164,True,1.0
fold2,AN_WILTY_EP26_truth10,5,1,False,4,0.4375,0.9336449503898621,0.3158783882856369,True,0.2
fold2,AN_WILTY_EP26_truth11,3,1,True,3,0.5625,0.8840097784996033,0.3389756679534912,True,0.3333333333333333
fold2,AN_WILTY_EP26_truth13,10,5,False,7,0.25,1.1034704446792603,0.3331526145339012,True,0.5
fold2,AN_WILTY_EP26_truth2,6,0,False,2,0.8125,0.8281514644622803,0.13825874278942743,False,0.0
fold2,AN_WILTY_EP26_truth3,8,1,False,2,0.6875,0.7867485284805298,0.21188173443078995,True,0.125
fold2,AN_WILTY_EP26_truth8,7,3,True,7,0.4375,1.0938857793807983,0.329742682831628,True,0.42857142857142855
fold2,AN_WILTY_EP27_lie1,3,3,True,3,0.5625,0.7314613461494446,0.3180248538653056,True,1.0
fold2,AN_WILTY_EP27_lie12,4,4,True,5,0.375,1.1190727949142456,0.4445255622267723,True,1.0
fold2,AN_WILTY_EP27_truth10,5,5,True,5,0.375,1.0148388147354126,0.4475623369216919,True,1.0
fold2,AN_WILTY_EP27_truth16,5,0,False,2,0.75,0.8096224069595337,0.19303896725177766,False,0.0
fold2,AN_WILTY_EP27_truth6,4,3,False,4,0.4375,1.0624072551727295,0.4633241146802902,True,0.75
fold2,AN_WILTY_EP27_truth8,10,10,True,6,0.3125,1.1696932315826416,0.4454442083835602,True,1.0
fold2,AN_WILTY_EP28_lie3,4,4,True,5,0.3125,1.0380033254623413,0.48556947708129883,True,1.0
fold2,AN_WILTY_EP28_lie6,7,6,True,5,0.4375,1.035223364830017,0.4297683707305363,True,0.8571428571428571
fold2,AN_WILTY_EP28_truth14,5,4,True,4,0.4375,1.0368516445159912,0.3344753384590149,True,0.8
fold2,AN_WILTY_EP28_truth7,8,4,True,3,0.5,1.010119080543518,0.3211539853364229,True,0.5
fold2,AN_WILTY_EP28_truth8,6,5,True,7,0.25,1.103617548942566,0.5067904144525528,True,0.8333333333333334
fold2,AN_WILTY_EP28_truth9,5,5,True,8,0.25,1.1325057744979858,0.5068459391593934,True,1.0
fold2,BRI_WILTY_EP57_lie_10,3,2,True,4,0.625,0.9278583526611328,0.329108198483785,True,0.6666666666666666
fold2,BRI_WILTY_EP57_lie_19,6,0,False,3,0.75,0.8391110897064209,0.24166634182135263,False,0.0
fold2,BRI_WILTY_EP57_lie_23,5,2,True,4,0.375,0.8847717046737671,0.2877782881259918,True,0.4
fold2,BRI_WILTY_EP57_truth_2,6,2,False,6,0.4375,0.878661572933197,0.2636111577351888,True,0.3333333333333333
fold2,BRI_WILTY_EP57_truth_24,3,0,False,1,1.0,0.34493786096572876,0.15712962051232657,False,0.0
fold2,BRI_WILTY_EP57_truth_25,4,0,False,1,1.0,0.6281843185424805,0.21970346197485924,False,0.0
fold2,BRI_WILTY_EP57_truth_26,3,1,False,4,0.6875,0.9769544005393982,0.3146351675192515,True,0.3333333333333333
fold2,BRI_WILTY_EP57_truth_27,5,0,False,2,0.75,0.7298740148544312,0.22406843006610871,False,0.0
fold2,BRI_WILTY_EP57_truth_29,5,0,False,3,0.875,0.761692464351654,0.2292688012123108,False,0.0
fold2,BRI_WILTY_EP57_truth_3,3,0,False,1,1.0,0.3216344118118286,0.12396159768104553,False,0.0
fold2,BRI_WILTY_EP57_truth_30,5,2,False,3,0.5,1.084584355354309,0.30768155455589297,True,0.4
fold2,BRI_WILTY_EP57_truth_4,4,0,False,2,0.75,0.6606495976448059,0.17919145710766315,False,0.0
fold2,BRI_WILTY_EP57_truth_8,3,3,True,5,0.5,0.939028263092041,0.38625289996465045,True,1.0
fold2,BRI_WILTY_EP58_lie_19,7,4,True,5,0.5,0.9425947666168213,0.3896874019077846,True,0.5714285714285714
fold2,BRI_WILTY_EP58_lie_2,3,2,True,7,0.25,1.162909746170044,0.4641564091046651,True,0.6666666666666666
fold2,BRI_WILTY_EP58_lie_23,4,0,False,3,0.875,0.6475330591201782,0.18494461849331856,False,0.0
fold2,BRI_WILTY_EP58_lie_27,6,6,True,7,0.3125,1.2622424364089966,0.5486913770437241,True,1.0
fold2,BRI_WILTY_EP58_lie_30,3,1,True,3,0.6875,0.7869841456413269,0.1802805413802465,True,0.3333333333333333
fold2,BRI_WILTY_EP58_lie_31,6,1,True,3,0.625,0.7724496126174927,0.19589968832830587,True,0.16666666666666666
fold2,BRI_WILTY_EP58_lie_32,3,2,True,4,0.4375,1.0052742958068848,0.40037471055984497,True,0.6666666666666666
fold2,BRI_WILTY_EP58_lie_33,3,2,True,5,0.5625,0.856899619102478,0.33023367325464886,True,0.6666666666666666
fold2,BRI_WILTY_EP58_lie_4,7,7,True,5,0.3125,1.1442281007766724,0.4811463398592813,True,1.0
fold2,BRI_WILTY_EP58_truth_10,6,2,False,4,0.5,1.0395195484161377,0.33051783343156177,True,0.3333333333333333
fold2,BRI_WILTY_EP58_truth_6,3,1,True,3,0.6875,0.7509417533874512,0.2992258022228877,True,0.3333333333333333
fold2,BRI_WILTY_EP58_truth_7,6,4,True,3,0.5,1.0024034976959229,0.31375542283058167,True,0.6666666666666666
fold2,BRI_WILTY_EP58_truth_9,6,6,True,7,0.3125,1.0497771501541138,0.5181398789087931,True,1.0
fold2,BRI_WILTY_EP59_deception_20,9,7,True,4,0.4375,1.1366041898727417,0.39899110462930465,True,0.7777777777777778
fold2,BRI_WILTY_EP59_lie_10,8,3,True,4,0.5,0.9942774176597595,0.3445332758128643,True,0.375
fold2,BRI_WILTY_EP59_lie_11,5,3,False,4,0.5,0.863581120967865,0.32157796025276186,True,0.6
fold2,BRI_WILTY_EP59_lie_15,4,3,False,4,0.5,1.0244067907333374,0.32270511239767075,True,0.75
fold2,BRI_WILTY_EP59_truth_19,8,5,False,4,0.4375,1.0729591846466064,0.3661242965608835,True,0.625
fold2,BRI_WILTY_EP59_truth_4,3,0,False,2,0.75,0.8996651768684387,0.19004865735769272,False,0.0
fold2,BRI_WILTY_EP59_truth_9,7,6,True,5,0.3125,1.0923874378204346,0.41642935148307253,True,0.8571428571428571
fold2,BRI_WILTY_EP60_lie_14,4,1,False,4,0.5625,1.1218211650848389,0.35486745461821556,True,0.25
fold2,BRI_WILTY_EP60_lie_23,3,0,False,3,0.75,0.8998437523841858,0.24296608567237854,False,0.0
fold2,BRI_WILTY_EP60_lie_24,6,6,True,5,0.4375,1.1028401851654053,0.47847876449426013,True,1.0
fold2,BRI_WILTY_EP60_lie_9,7,1,True,3,0.625,0.8741624355316162,0.2516038715839386,True,0.14285714285714285
fold2,BRI_WILTY_EP60_truth_1,4,4,True,5,0.375,1.1069295406341553,0.47151554375886917,True,1.0
fold2,BRI_WILTY_EP60_truth_12,4,2,True,5,0.5,1.1032227277755737,0.3733755834400654,True,0.5
fold2,BRI_WILTY_EP60_truth_3,4,3,True,3,0.625,0.9824459552764893,0.32816170156002045,True,0.75
fold2,BRI_WILTY_EP60_truth_7,4,2,True,5,0.4375,1.0084526538848877,0.39293503016233444,True,0.5
fold2,BRI_WILTY_EP61_lie_2,3,1,True,3,0.6875,0.8206666707992554,0.27792369822661084,True,0.3333333333333333
fold2,BRI_WILTY_EP61_lie_24,4,3,True,4,0.625,0.7878907322883606,0.2883576601743698,True,0.75
fold2,BRI_WILTY_EP61_lie_31,6,6,True,5,0.3125,1.1945520639419556,0.5837424496809641,True,1.0
fold2,BRI_WILTY_EP61_lie_37,3,2,True,4,0.4375,1.080354928970337,0.40090544025103253,True,0.6666666666666666
fold2,BRI_WILTY_EP61_lie_4,3,3,True,4,0.4375,0.9393327832221985,0.3891012171904246,True,1.0
fold2,BRI_WILTY_EP61_lie_5,4,0,False,2,0.875,1.0330655574798584,0.2730158679187298,False,0.0
fold2,BRI_WILTY_EP61_lie_8,3,3,True,4,0.5,0.7978078126907349,0.3459319770336151,True,1.0
fold2,BRI_WILTY_EP61_truth_10,8,8,True,8,0.25,1.149126648902893,0.5430988147854805,True,1.0
fold2,BRI_WILTY_EP61_truth_11,5,5,True,9,0.1875,1.1826919317245483,0.5825523376464844,True,1.0
fold2,BRI_WILTY_EP61_truth_17,8,6,True,6,0.4375,1.0760563611984253,0.40156075544655323,True,0.75
fold2,BRI_WILTY_EP61_truth_19,7,7,True,6,0.25,1.1659835577011108,0.4837932586669922,True,1.0
fold2,BRI_WILTY_EP61_truth_9,6,6,True,6,0.375,1.2041643857955933,0.47719045480092365,True,1.0
fold2,BRI_WILTY_EP62_lie_15,3,3,True,4,0.4375,0.9841723442077637,0.4088851412137349,True,1.0
fold2,BRI_WILTY_EP62_lie_28,8,7,True,6,0.3125,1.0573835372924805,0.3945373296737671,True,0.875
fold2,BRI_WILTY_EP62_truth_1,4,4,True,6,0.25,1.0166438817977905,0.45044147223234177,True,1.0
fold2,BRI_WILTY_EP62_truth_10,4,2,False,2,0.5625,0.889878511428833,0.3370170518755913,True,0.5
fold2,BRI_WILTY_EP62_truth_12,4,4,True,4,0.4375,1.0372395515441895,0.35250265151262283,True,1.0
fold2,BRI_WILTY_EP62_truth_2,3,0,False,3,0.875,0.9273369908332825,0.22031261523564658,False,0.0
fold2,BRI_WILTY_EP62_truth_22,3,0,False,2,0.9375,0.8501012921333313,0.22544379035631815,False,0.0
fold2,BRI_WILTY_EP62_truth_23,9,5,True,4,0.375,1.049417495727539,0.3263190421793196,True,0.5555555555555556
fold2,BRI_WILTY_EP62_truth_3,5,3,True,4,0.375,0.8703392744064331,0.3254313409328461,True,0.6
fold2,BRI_WILTY_EP62_truth_5,4,4,True,6,0.3125,1.1435174942016602,0.4705164432525635,True,1.0
fold2,BRI_WILTY_EP62_truth_6,3,3,True,5,0.5625,0.9637824296951294,0.3617687026659648,True,1.0
fold2,BRI_WILTY_EP63_lie_30,8,0,False,3,0.75,1.0365517139434814,0.22685637511312962,False,0.0
fold2,BRI_WILTY_EP63_truth_10,4,0,False,2,0.75,0.9696078300476074,0.25596262142062187,False,0.0
fold2,BRI_WILTY_EP63_truth_13,8,7,True,4,0.375,1.0308161973953247,0.3825850114226341,True,0.875
fold2,BRI_WILTY_EP63_truth_14,8,8,True,4,0.375,1.111261248588562,0.3715593069791794,True,1.0
fold2,BRI_WILTY_EP63_truth_15,3,1,True,2,0.625,0.9830342531204224,0.3090314368406932,True,0.3333333333333333
fold2,BRI_WILTY_EP63_truth_18,6,5,True,4,0.375,1.0426967144012451,0.37743548552195233,True,0.8333333333333334
fold2,BRI_WILTY_EP63_truth_2,3,3,True,5,0.4375,1.1538655757904053,0.562193751335144,True,1.0
fold2,BRI_WILTY_EP63_truth_20,4,4,True,3,0.5,1.0375334024429321,0.382677786052227,True,1.0
fold2,BRI_WILTY_EP63_truth_22,5,2,True,4,0.4375,0.9394633173942566,0.23367277681827545,True,0.4
fold2,BRI_WILTY_EP63_truth_8,4,2,False,3,0.5,1.1875629425048828,0.2900060713291168,True,0.5
fold2,BRI_WILTY_EP63_truth_9,4,4,True,4,0.3125,1.0998108386993408,0.4984051063656807,True,1.0
fold2,BRI_WILTY_EP64_lie_10,6,6,True,6,0.4375,1.0268149375915527,0.3956659932931264,True,1.0
fold2,BRI_WILTY_EP64_lie_11,6,4,True,4,0.375,1.0818427801132202,0.3709050764640172,True,0.6666666666666666
fold2,BRI_WILTY_EP64_lie_13,3,3,True,5,0.3125,0.9882665276527405,0.5188794632752737,True,1.0
fold2,BRI_WILTY_EP64_lie_14,6,6,True,4,0.4375,1.1569995880126953,0.42508668700853985,True,1.0
fold2,BRI_WILTY_EP64_lie_23,5,3,True,5,0.5,1.0779118537902832,0.35689402669668197,True,0.6
fold2,BRI_WILTY_EP64_truth_20,6,2,True,3,0.375,0.8189154863357544,0.28906388332446414,True,0.3333333333333333
fold2,BRI_WILTY_EP64_truth_3,4,4,True,4,0.3125,0.8814666271209717,0.3410259708762169,True,1.0
fold2,BRI_WILTY_EP64_truth_4,3,0,False,3,0.75,0.9267883896827698,0.17047878975669542,False,0.0
fold2,BRI_WILTY_EP64_truth_9,4,1,True,3,0.625,0.9375635385513306,0.20256857201457024,True,0.25
fold2,BRI_WILTY_EP65_lie_12,4,0,False,1,1.0,0.4372297525405884,0.09181791543960571,False,0.0
fold2,BRI_WILTY_EP65_lie_17,4,4,True,6,0.375,1.1355379819869995,0.46732187271118164,True,1.0
fold2,BRI_WILTY_EP65_lie_18,2,1,False,3,0.5625,0.6938064098358154,0.24553848803043365,True,0.5
fold2,BRI_WILTY_EP65_truth_13,4,4,True,4,0.5,1.02443265914917,0.38007593899965286,True,1.0
fold2,BRI_WILTY_EP65_truth_16,6,2,True,4,0.375,0.7835308313369751,0.2736181790630023,True,0.3333333333333333
fold2,BRI_WILTY_EP65_truth_4,5,5,True,5,0.3125,1.1668894290924072,0.49631664752960203,True,1.0
fold2,BRI_WILTY_EP65_truth_5,6,5,True,5,0.4375,1.01774263381958,0.4156547536452611,True,0.8333333333333334
fold2,BRI_WILTY_EP66_lie_12,6,2,True,7,0.25,1.1317718029022217,0.3814105639855067,True,0.3333333333333333
fold2,BRI_WILTY_EP66_truth_14,4,4,True,7,0.3125,1.205091953277588,0.528020516037941,True,1.0
fold2,BRI_WILTY_EP66_truth_16,3,1,True,6,0.375,1.1995959281921387,0.4178437391916911,True,0.3333333333333333
fold2,BRI_WILTY_EP66_truth_17,7,6,True,6,0.4375,1.1395838260650635,0.4222410576684134,True,0.8571428571428571
fold2,BRI_WILTY_EP66_truth_7,8,0,False,4,0.75,1.0479594469070435,0.20380262099206448,False,0.0
fold2,BRI_WILTY_EP66_truth_8,7,5,False,6,0.375,1.036478042602539,0.4027590538774218,True,0.7142857142857143
fold2,LS_WILTY_EP10_lie13,4,4,True,6,0.5,1.2007514238357544,0.512975201010704,True,1.0
fold2,LS_WILTY_EP10_lie4,4,1,True,2,0.625,0.9722919464111328,0.2024265043437481,True,0.25
fold2,LS_WILTY_EP10_lie7,4,3,True,3,0.5,1.0931541919708252,0.3647567480802536,True,0.75
fold2,LS_WILTY_EP10_truth3,5,3,True,4,0.5,0.9550464749336243,0.3377179801464081,True,0.6
fold2,LS_WILTY_EP11_lie1,5,3,False,3,0.6875,0.9084775447845459,0.3053664892911911,True,0.6
fold2,LS_WILTY_EP11_lie10,5,2,True,3,0.5,0.8817092776298523,0.29901950657367704,True,0.4
fold2,LS_WILTY_EP11_lie15,3,3,True,5,0.4375,1.0053539276123047,0.41241708397865295,True,1.0
fold2,LS_WILTY_EP11_lie16,5,5,True,6,0.375,1.1250838041305542,0.513187700510025,True,1.0
fold2,LS_WILTY_EP11_lie2,7,4,False,3,0.625,0.8303776383399963,0.2783534548112324,True,0.5714285714285714
fold2,LS_WILTY_EP11_lie3,6,1,False,3,0.5,0.8566817045211792,0.2945256233215332,True,0.16666666666666666
fold2,LS_WILTY_EP11_lie5,3,1,False,2,0.625,0.9461860656738281,0.2946958641211192,True,0.3333333333333333
fold2,LS_WILTY_EP11_lie7,5,5,True,6,0.3125,0.9956076741218567,0.44786992073059084,True,1.0
fold2,LS_WILTY_EP11_lie9,4,2,True,4,0.625,0.9700441360473633,0.3328128308057785,True,0.5
fold2,LS_WILTY_EP11_truth1,6,2,False,3,0.6875,1.0692130327224731,0.2595825145641963,True,0.3333333333333333
fold2,LS_WILTY_EP11_truth2,4,1,True,4,0.3125,0.939947247505188,0.2629195265471935,True,0.25
fold2,LS_WILTY_EP11_truth3,5,3,True,5,0.375,1.2542195320129395,0.465127968788147,True,0.6
fold2,LS_WILTY_EP11_truth6,6,6,True,7,0.3125,1.0313440561294556,0.47563893099625904,True,1.0
fold2,LS_WILTY_EP12_lie12,3,0,False,2,0.8125,0.8385536074638367,0.2320525050163269,False,0.0
fold2,LS_WILTY_EP12_lie13,6,6,True,6,0.25,0.9919693470001221,0.44713353117307025,True,1.0
fold2,LS_WILTY_EP12_lie16,6,6,True,5,0.25,1.166648268699646,0.5000870873530706,True,1.0
fold2,LS_WILTY_EP12_lie4,3,1,True,3,0.6875,0.8917091488838196,0.3218439271052678,True,0.3333333333333333
fold2,LS_WILTY_EP12_lie7,5,4,False,5,0.375,1.0114715099334717,0.41299453377723694,True,0.8
fold2,LS_WILTY_EP12_truth1,4,4,True,5,0.3125,1.1301262378692627,0.49860651046037674,True,1.0
fold2,LS_WILTY_EP12_truth4,4,4,True,6,0.3125,0.8848226070404053,0.37261080741882324,True,1.0
fold2,LS_WILTY_EP12_truth6,3,3,True,5,0.375,1.0887041091918945,0.4342685639858246,True,1.0
fold2,LS_WILTY_EP13_lie10,5,5,True,4,0.375,0.9578219056129456,0.38034875988960265,True,1.0
fold2,LS_WILTY_EP13_lie2,5,4,True,4,0.4375,0.9661263227462769,0.3656254351139069,True,0.8
fold2,LS_WILTY_EP13_truth1,7,5,True,4,0.5,1.030806064605713,0.31396372403417316,True,0.7142857142857143
fold2,LS_WILTY_EP13_truth10,5,5,True,5,0.375,1.0113235712051392,0.4575199484825134,True,1.0
fold2,LS_WILTY_EP13_truth2,5,1,False,3,0.5,0.9515258073806763,0.2929911851882935,True,0.2
fold2,LS_WILTY_EP13_truth6,5,3,False,3,0.5,0.897308886051178,0.30493742823600767,True,0.6
fold2,LS_WILTY_EP13_truth7,5,2,True,5,0.3125,1.0233479738235474,0.3190608933568001,True,0.4
fold2,LS_WILTY_EP13_truth8,5,0,False,2,0.75,0.9190119504928589,0.141491412371397,False,0.0
fold2,LS_WILTY_EP14_lie1,5,4,False,3,0.5625,1.0330548286437988,0.3759415209293365,True,0.8
fold2,LS_WILTY_EP14_lie5,4,4,True,5,0.4375,1.026036262512207,0.4435608685016632,True,1.0
fold2,LS_WILTY_EP14_lie6,4,4,True,4,0.375,0.9472557902336121,0.34213787317276,True,1.0
fold2,LS_WILTY_EP14_lie8,3,3,True,5,0.4375,1.038125991821289,0.5168272157510122,True,1.0
fold2,LS_WILTY_EP14_truth4,4,4,True,4,0.5,0.9833435416221619,0.3284018635749817,True,1.0
fold2,LS_WILTY_EP14_truth5,3,0,False,2,0.75,0.9456230998039246,0.283220777908961,False,0.0
fold2,LS_WILTY_EP14_truth9,5,4,True,4,0.375,0.8623446822166443,0.3483737885951996,True,0.8
fold2,LS_WILTY_EP1_lie4,4,2,False,4,0.5,0.9813868999481201,0.37811553478240967,True,0.5
fold2,LS_WILTY_EP1_lie7,5,5,True,8,0.3125,1.0925792455673218,0.47320355772972106,True,1.0
fold2,LS_WILTY_EP1_truth1,5,2,True,4,0.4375,1.0584784746170044,0.32407560050487516,True,0.4
fold2,LS_WILTY_EP1_truth4,3,1,True,4,0.4375,0.8691221475601196,0.31839798390865326,True,0.3333333333333333
fold2,LS_WILTY_EP1_truth5,5,1,True,3,0.6875,0.9651674032211304,0.2527405709028244,True,0.2
fold2,LS_WILTY_EP1_truth7,5,5,True,5,0.5,1.1635444164276123,0.5038318455219268,True,1.0
