video_id,label,score_lie,aggregation,host,episode,episode_group_id,group_id,start_time,end_time,size_bytes,fold,threshold_default,threshold_calibrated,pred_default,pred_calibrated,correct_default,correct_calibrated,error_type_calibrated,margin_to_calibrated_threshold,window_score_mean,window_score_std,window_score_min,window_score_max,num_windows,wrong_confidence
BRI_WILTY_EP59_deception_20,1,0.481816765334871,mean,BRI,59,BRI_EP59,BRI_EP59,19:42,19:51,470675.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.0537697187964879,0.48181676533487106,0.0709824281179749,0.3424887657165527,0.5358694195747375,9,0.0537697187964879
SB_WILTY_EP35_truth5,0,0.6590026021003723,mean,SB,35,SB_EP35,SB_EP35,8:39,8:43,156505.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.05353832915425305,0.6590026021003723,0.02477015827169909,0.6331230401992798,0.6921640038490295,4,0.05353832915425305
AN_WILTY_EP27_lie11,1,0.5525878310203552,mean,AN,27,AN_EP27,AN_EP27,5:33,5:38,337708.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.05287644192576402,0.5525878310203552,0.03368971474929048,0.5023782849311829,0.5831263065338135,5,0.05287644192576402
SB_WILTY_EP36_lie1,1,0.5530796088278294,mean,SB,36,SB_EP36,SB_EP36,0:26,0:34,466833.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.0523846641182899,0.5530796088278294,0.04930025335913729,0.4842800796031952,0.6503386497497559,8,0.0523846641182899
YW_WILTY_EP47_lie12,1,0.4832268787754906,mean,YW,47,YW_EP47,YW_EP47,14:17,14:27,407240.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.05235960535586831,0.48322687877549064,0.05176920743928581,0.3842775821685791,0.536726176738739,9,0.05235960535586831
LS_WILTY_EP72_lie15,1,0.4591383218765258,mean,LS,72,LS_EP72,LS_EP72,26:32,26:37,401853.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.0522507548332215,0.45913832187652587,0.08926485948796226,0.3609006404876709,0.5338355898857117,5,0.0522507548332215
BRI_WILTY_EP65_lie_15,1,0.4597973227500915,mean,BRI,65,BRI_EP65,BRI_EP65,16:30,16:33,250115.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.05159175395965582,0.45979732275009155,0.10817393280066658,0.3833068013191223,0.5362878441810608,2,0.05159175395965582
BRI_WILTY_EP61_lie_32,1,0.4600751221179962,mean,BRI,61,BRI_EP61,BRI_EP61,20:04,20:09,458791.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.05131395459175109,0.4600751221179962,0.09089292582059588,0.3512333333492279,0.5289494395256042,5,0.05131395459175109
LS_WILTY_EP7_truth7,0,0.6561892986297607,mean,LS,7,LS_EP7,LS_EP7,22:13,22:18,218595.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.050725025683641456,0.6561892986297607,0.01797939992121278,0.6288419961929321,0.6793895959854126,5,0.050725025683641456
YW_WILTY_EP44_lie10,1,0.4851277768611908,mean,YW,44,YW_EP44,YW_EP44,17:46,17:49,222704.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.0504587072701681,0.4851277768611908,0.026604152689411742,0.4577181041240692,0.5108456611633301,3,0.0504587072701681
BRI_WILTY_EP65_lie_11,1,0.4612602353096008,mean,BRI,65,BRI_EP65,BRI_EP65,8:41,8:46,296105.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.05012884140014651,0.4612602353096008,0.08113165218875908,0.3952276408672333,0.5528146624565125,5,0.05012884140014651
AN_WILTY_EP19_lie10,1,0.5556249817212423,mean,AN,19,AN_EP19,AN_EP19,10:46,10:50,190030.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.04983929122487696,0.5556249817212423,0.028039077013829683,0.5328882336616516,0.5869550704956055,3,0.04983929122487696
YW_WILTY_EP44_lie2,1,0.5560508072376251,mean,YW,44,YW_EP44,YW_EP44,2:19,2:24,164178.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.04941346570849414,0.5560508072376251,0.10158912657302432,0.4357871413230896,0.6573389172554016,5,0.04941346570849414
LS_WILTY_EP72_true4,0,0.6544521550337473,mean,LS,72,LS_EP72,LS_EP72,9:16,9:22,318457.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.048987882087628054,0.6544521550337473,0.05360979999551786,0.5813502669334412,0.7215157747268677,6,0.048987882087628054
SB_WILTY_EP36_truth6,0,0.6541193326314291,mean,SB,36,SB_EP36,SB_EP36,8:42,8:48,387942.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.04865505968530981,0.6541193326314291,0.08902395458302854,0.5020379424095154,0.7269994616508484,6,0.04865505968530981
BRI_WILTY_EP57_truth_5,0,0.6539244651794434,mean,BRI,57,BRI_EP57,BRI_EP57,7:30,7:33,168522.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.048460192233324095,0.6539244651794434,0.07266839501722454,0.5733100175857544,0.7143979668617249,3,0.048460192233324095
BRI_WILTY_EP58_lie_1,1,0.4630423651801215,mean,BRI,58,BRI_EP58,BRI_EP58,1:47,1:56,377732.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.04834671152962583,0.46304236518012154,0.07710144482259466,0.3246137797832489,0.5030544996261597,9,0.04834671152962583
BRI_WILTY_EP59_lie_15,1,0.4873867556452751,mean,BRI,59,BRI_EP59,BRI_EP59,13:13,13:17,189789.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.04819972848608378,0.4873867556452751,0.007744758348711202,0.4782557189464569,0.4967754483222961,4,0.04819972848608378
YW_WILTY_EP50_lie12,1,0.5578982681035995,mean,YW,50,YW_EP50,YW_EP50,11:27,11:31,210927.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.047566004842519716,0.5578982681035995,0.05271322409011347,0.513210117816925,0.6321812272071838,4,0.047566004842519716
AN_WILTY_EP21_lie13,1,0.5583167433738708,mean,AN,21,AN_EP21,AN_EP21,21:47,21:52,302256.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.04714752957224844,0.5583167433738708,0.015842301523702335,0.5419164299964905,0.5810170769691467,5,0.04714752957224844
YW_WILTY_EP56_lie1,1,0.4889020398259163,mean,YW,56,YW_EP56,YW_EP56,2:26,2:30,604606.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.04668444430544261,0.4889020398259163,0.029195731155858027,0.4504545927047729,0.5193249583244324,4,0.04668444430544261
AN_WILTY_EP19_lie1,1,0.4647560000419616,mean,AN,19,AN_EP19,AN_EP19,2:11,2:17,380644.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.04663307666778571,0.46475600004196166,0.07997327194880445,0.3717771768569946,0.5334290862083435,5,0.04663307666778571
LS_WILTY_EP7_lie6,1,0.558886930346489,mean,LS,7,LS_EP7,LS_EP7,7:58,8:02,268208.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.04657734259963031,0.558886930346489,0.10406738601281001,0.4811094105243683,0.7067148685455322,4,0.04657734259963031
YW_WILTY_EP53_lie1,1,0.5589945316314697,mean,YW,53,YW_EP53,YW_EP53,11:05,11:12,288030.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.04646974131464954,0.5589945316314697,0.054005648351819195,0.5176498889923096,0.6654513478279114,7,0.04646974131464954
LS_WILTY_EP5_lie7,1,0.559981182217598,mean,LS,5,LS_EP5,LS_EP5,25:30,25:34,336274.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.0454830907285213,0.559981182217598,0.0906395447532429,0.4433321952819824,0.642687201499939,4,0.0454830907285213
YW_WILTY_EP44_lie6,1,0.4904522555215018,mean,YW,44,YW_EP44,YW_EP44,14:26,14:33,411959.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.04513422860985711,0.4904522555215018,0.02342808982214538,0.4557852447032928,0.5338632464408875,7,0.04513422860985711
LS_WILTY_EP72_lie12,1,0.4663549304008484,mean,LS,72,LS_EP72,LS_EP72,24:17,24:22,171148.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.045034146308898904,0.4663549304008484,0.08672301747860013,0.3672014772891998,0.5354351997375488,5,0.045034146308898904
AN_WILTY_EP21_lie24,1,0.4669907391071319,mean,AN,21,AN_EP21,AN_EP21,27:10,27:15,312527.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.04439833760261541,0.46699073910713196,0.08418022118417266,0.3749626576900482,0.5405566096305847,5,0.04439833760261541
YW_WILTY_EP48_truth2,0,0.6489033500353495,mean,YW,48,YW_EP48,YW_EP48,3:27,3:30,229352.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.04343907708923023,0.6489033500353495,0.1267401878713589,0.5643772482872009,0.7946293354034424,3,0.04343907708923023
SB_WILTY_EP31_lie5,1,0.4683323757989066,mean,SB,31,SB_EP31,SB_EP31,13:01,13:08,245899.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.04305670091084074,0.4683323757989066,0.08751503454336625,0.3385970890522003,0.533141553401947,7,0.04305670091084074
AN_WILTY_EP20_lie6,1,0.5625103712081909,mean,AN,20,AN_EP20,AN_EP20,9:12,9:17,170347.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.042953901737928346,0.5625103712081909,0.07488820572836152,0.505527138710022,0.6653991341590881,4,0.042953901737928346
LS_WILTY_EP75_lie10,1,0.5637195825576782,mean,LS,75,LS_EP75,LS_EP75,13:54,13:59,292918.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.041744690388441086,0.5637195825576782,0.04730963777073955,0.5094941854476929,0.6021451354026794,5,0.041744690388441086
LS_WILTY_EP6_truth3,0,0.6471123894055685,mean,LS,6,LS_EP6,LS_EP6,2:48,2:51,239531.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.041648116459449214,0.6471123894055685,0.07209170240056817,0.5736541152000427,0.7177550196647644,3,0.041648116459449214
YW_WILTY_EP53_lie13,1,0.4699606031179428,mean,YW,53,YW_EP53,YW_EP53,20:36,20:46,445408.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.041428473591804515,0.4699606031179428,0.08343068960134631,0.3654478192329407,0.5431678891181946,10,0.041428473591804515
SB_WILTY_EP42_lie19,1,0.4943989738821983,mean,SB,42,SB_EP42,SB_EP42,27:02,27:06,230721.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.04118751024916062,0.49439897388219833,0.03023706874907988,0.4589473307132721,0.5230122804641724,4,0.04118751024916062
YW_WILTY_EP46_lie2,1,0.494572065770626,mean,YW,46,YW_EP46,YW_EP46,2:42,2:46,434619.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.041014418360732885,0.49457206577062607,0.04688458874040268,0.4271494448184967,0.5350097417831421,4,0.041014418360732885
BRI_WILTY_EP66_lie_12,1,0.4946109404166539,mean,BRI,66,BRI_EP66,BRI_EP66,13:16,13:23,540390.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.04097554371470502,0.49461094041665393,0.030404111543003605,0.4662827849388122,0.5351338982582092,6,0.04097554371470502
BRI_WILTY_EP62_lie_29,1,0.5645798891782761,mean,BRI,62,BRI_EP62,BRI_EP62,23:19,23:23,470756.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.0408843837678432,0.5645798891782761,0.030476346112395296,0.5354448556900024,0.5935743451118469,4,0.0408843837678432
YW_WILTY_EP48_lie3,1,0.5653440058231354,mean,YW,48,YW_EP48,YW_EP48,12:14,12:18,263711.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.04012026712298389,0.5653440058231354,0.010960759334567294,0.5522847771644592,0.5789777040481567,4,0.04012026712298389
SB_WILTY_EP33_lie3,1,0.4962262759606043,mean,SB,33,SB_EP33,SB_EP33,5:37,5:43,223902.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.039360208170754585,0.49622627596060437,0.03036703361930523,0.4603295922279358,0.5361986756324768,6,0.039360208170754585
AN_WILTY_EP25_lie7,1,0.5663114607334137,mean,AN,25,AN_EP25,AN_EP25,6:19,6:24,300596.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.03915281221270561,0.5663114607334137,0.0774119167365829,0.481823593378067,0.649206817150116,5,0.03915281221270561
YW_WILTY_EP45_lie8,1,0.47249356508255,mean,YW,45,YW_EP45,YW_EP45,8:19,8:24,374490.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.03889551162719729,0.47249356508255,0.07554221903168218,0.3915064036846161,0.5463241338729858,5,0.03889551162719729
SB_WILTY_EP29_truth7,0,0.5500331282615661,mean,SB,29,SB_EP29,SB_EP29,9:15,9:20,396346.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.038644051551818825,0.5500331282615661,0.000731480833048479,0.5491721630096436,0.5511761903762817,5,0.038644051551818825
LS_WILTY_EP14_truth8,0,0.5499725143114725,mean,LS,14,LS_EP14,LS_EP14,22:48,22:51,156708.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.03858343760172522,0.5499725143114725,0.0013115225064078693,0.5489487648010254,0.5514508485794067,3,0.03858343760172522
BRI_WILTY_EP60_lie_14,1,0.4974444359540939,mean,BRI,60,BRI_EP60,BRI_EP60,15:52,15:56,192519.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.03814204817726502,0.49744443595409393,0.008949393931040788,0.488216757774353,0.5093839764595032,4,0.03814204817726502
LS_WILTY_EP2_lie8,1,0.4736485779285431,mean,LS,2,LS_EP2,LS_EP2,25:03,25:08,290111.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.037740498781204224,0.4736485779285431,0.10033831601850685,0.3616571128368377,0.5508400201797485,5,0.037740498781204224
AN_WILTY_EP22_lie27,1,0.4988816440105438,mean,AN,22,AN_EP22,AN_EP22,23:33,23:38,426148.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.036704840120815097,0.4988816440105438,0.03565117011611502,0.464180052280426,0.5388290882110596,5,0.036704840120815097
YW_WILTY_EP50_truth2,0,0.5478686988353729,mean,YW,50,YW_EP50,YW_EP50,5:57,6:03,433268.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.03647962212562561,0.5478686988353729,0.0027120014126957546,0.5449490547180176,0.5510485172271729,6,0.03647962212562561
AN_WILTY_EP18_lie21,1,0.569242904583613,mean,AN,18,AN_EP18,AN_EP18,21:06,21:13,253811.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.03622136836250622,0.569242904583613,0.051257683512710366,0.507648229598999,0.6506727337837219,6,0.03622136836250622
BRI_WILTY_EP65_lie_18,1,0.4994927793741226,mean,BRI,65,BRI_EP65,BRI_EP65,27:28,27:31,266912.0,fold2,0.5,0.5355864841313589,0,0,False,False,false_negative,-0.03609370475723628,0.4994927793741226,0.03204532366746976,0.476833313703537,0.5221522450447083,2,0.03609370475723628
AN_WILTY_EP17_truth5,0,0.5474557995796203,mean,AN,17,AN_EP17,AN_EP17,9:23,9:28,336961.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.036066722869873,0.5474557995796203,0.0032182549078598535,0.54342120885849,0.5519670248031616,5,0.036066722869873
LS_WILTY_EP13_truth3,0,0.6406261205673218,mean,LS,13,LS_EP13,LS_EP13,2:43,2:48,390769.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.03516184762120256,0.6406261205673218,0.10285184229795817,0.5267782211303711,0.7223289012908936,5,0.03516184762120256
BRI_WILTY_EP64_truth_8,0,0.5464280098676682,mean,BRI,64,BRI_EP64,BRI_EP64,8:27,8:31,245900.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.03503893315792084,0.5464280098676682,0.0014439392949004996,0.5443490743637085,0.5475308895111084,4,0.03503893315792084
YW_WILTY_EP55_truth1,0,0.5463065147399903,mean,YW,55,YW_EP55,YW_EP55,6:45,6:50,390733.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.03491743803024294,0.5463065147399903,0.009478436112847486,0.5302661657333374,0.5536923408508301,5,0.03491743803024294
YW_WILTY_EP45_truth7,0,0.5462303927966526,mean,YW,45,YW_EP45,YW_EP45,14:21,14:28,419721.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.03484131608690533,0.5462303927966526,0.00453623851760333,0.5397071838378906,0.5510587096214294,7,0.03484131608690533
AN_WILTY_EP22_lie7,1,0.5706671873728434,mean,AN,22,AN_EP22,AN_EP22,5:31,5:34,530835.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.03479708557327588,0.5706671873728434,0.07057673646385426,0.5275416970252991,0.652114987373352,3,0.03479708557327588
YW_WILTY_EP44_lie12,1,0.4772983193397522,mean,YW,44,YW_EP44,YW_EP44,21:03,21:08,185850.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.03409075736999512,0.4772983193397522,0.06457479697018359,0.3618958592414856,0.5107803344726562,5,0.03409075736999512
SB_WILTY_EP35_truth8,0,0.5451448559761047,mean,SB,35,SB_EP35,SB_EP35,9:25,9:31,245878.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.03375577926635742,0.5451448559761047,0.003872436249931573,0.5378319621086121,0.5484710931777954,6,0.03375577926635742
LS_WILTY_EP4_lie16,1,0.4778079936901728,mean,LS,4,LS_EP4,LS_EP4,26:54,27:00,394500.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.03358108301957452,0.47780799369017285,0.09040695318216159,0.3592806458473205,0.5415600538253784,6,0.03358108301957452
LS_WILTY_EP10_truth2,0,0.5445214509963989,mean,LS,10,LS_EP10,LS_EP10,2:12,2:15,194651.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.03313237428665161,0.5445214509963989,0.0031345442591107077,0.5413650274276733,0.5476336479187012,3,0.03313237428665161
YW_WILTY_EP46_lie1,1,0.5025328000386556,mean,YW,46,YW_EP46,YW_EP46,2:30,2:33,244356.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.03305368409270326,0.5025328000386556,0.02103254884783751,0.4893215596675873,0.5267868041992188,3,0.03305368409270326
LS_WILTY_EP73_ lie8,1,0.5724318712949753,mean,LS,73,LS_EP73,LS_EP73,19:15,19:25,651544.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.03303240165114396,0.5724318712949753,0.07761210668645847,0.4580656588077545,0.7433276176452637,10,0.03303240165114396
BRI_WILTY_EP57_truth_28,0,0.6383093595504761,mean,BRI,57,BRI_EP57,BRI_EP57,21:19,21:22,201857.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.03284508660435681,0.6383093595504761,0.03447525325320075,0.5997119545936584,0.6660474538803101,3,0.03284508660435681
YW_WILTY_EP44_lie11,1,0.5029706358909607,mean,YW,44,YW_EP44,YW_EP44,17:58,18:03,380866.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.032615848240398204,0.5029706358909607,0.03145618982139651,0.4715414941310882,0.538352370262146,5,0.032615848240398204
LS_WILTY_EP11_lie7,1,0.5030206799507141,mean,LS,11,LS_EP11,LS_EP11,15:50,15:55,260814.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.03256580418064481,0.5030206799507141,0.015331784757168277,0.4882595241069793,0.5269699096679688,5,0.03256580418064481
BRI_WILTY_EP61_truth_34,0,0.6379683415095011,mean,BRI,61,BRI_EP61,BRI_EP61,22:44,22:50,547576.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.03250406856338184,0.6379683415095011,0.0475880968892944,0.5834407210350037,0.7249846458435059,6,0.03250406856338184
BRI_WILTY_EP58_truth_8,0,0.6377509385347366,mean,BRI,58,BRI_EP58,BRI_EP58,6:06,6:10,292250.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.03228666558861737,0.6377509385347366,0.052395243361196116,0.583119809627533,0.7085521817207336,4,0.03228666558861737
YW_WILTY_EP47_truth7,0,0.6376552979151408,mean,YW,47,YW_EP47,YW_EP47,26:34,26:38,342858.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.03219102496902149,0.6376552979151408,0.03727382001518208,0.6137399673461914,0.6806029677391052,3,0.03219102496902149
AN_WILTY_EP19_truth3,0,0.5434775153795878,mean,AN,19,AN_EP19,AN_EP19,5:24,5:28,266159.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.03208843866984046,0.5434775153795878,0.00490843961376779,0.538901686668396,0.5486618280410767,3,0.03208843866984046
YW_WILTY_EP44_truth10,0,0.5431764721870422,mean,YW,44,YW_EP44,YW_EP44,16:44,16:48,155000.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.03178739547729492,0.5431764721870422,0.003590319337805704,0.5392763614654541,0.5474448204040527,4,0.03178739547729492
AN_WILTY_EP16_truth23,0,0.5424893498420715,mean,AN,16,AN_EP16,AN_EP16,23:36,23:40,177085.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.03110027313232422,0.5424893498420715,0.002353196378008168,0.5397828221321106,0.5449461340904236,4,0.03110027313232422
SB_WILTY_EP37_lie4,1,0.5045124540726343,mean,SB,37,SB_EP37,SB_EP37,3:15,3:21,272454.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.031074030058724555,0.5045124540726343,0.04907709504601173,0.4154545366764068,0.5357603430747986,6,0.031074030058724555
SB_WILTY_EP37_truth8,0,0.5422114133834839,mean,SB,37,SB_EP37,SB_EP37,9:41,9:46,226786.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.030822336673736572,0.5422114133834839,0.003305814396634368,0.5380406379699707,0.546006977558136,5,0.030822336673736572
YW_WILTY_EP45_truth6,0,0.5420806646347046,mean,YW,45,YW_EP45,YW_EP45,12:37,12:42,330939.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.030691587924957298,0.5420806646347046,0.005796543209528154,0.5332325100898743,0.5492094159126282,5,0.030691587924957298
AN_WILTY_EP24_lie10,1,0.4807837059100469,mean,AN,24,AN_EP24,AN_EP24,6:16,6:22,367689.0,fold3,0.5,0.5113890767097473,0,0,False,False,false_negative,-0.030605370799700438,0.4807837059100469,0.08439854141337923,0.3689772188663482,0.537659227848053,6,0.030605370799700438
SB_WILTY_EP35_truth7,0,0.6358717467103686,mean,SB,35,SB_EP35,SB_EP35,9:01,9:08,251937.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.03040747376424935,0.6358717467103686,0.09130201019770348,0.4653131663799286,0.7385959029197693,7,0.03040747376424935
LS_WILTY_EP7_truth13,0,0.5417821009953817,mean,LS,7,LS_EP7,LS_EP7,26:56,26:59,210827.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.030393024285634396,0.5417821009953817,0.004476846377556255,0.5379680395126343,0.5467110276222229,3,0.030393024285634396
BRI_WILTY_EP59_lie_13,1,0.5751660704612732,mean,BRI,59,BRI_EP59,BRI_EP59,10:21,10:26,365422.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.03029820248484605,0.5751660704612732,0.0709611675003935,0.4835605025291443,0.6806003451347351,5,0.03029820248484605
SB_WILTY_EP42_truth16,0,0.5415763109922409,mean,SB,42,SB_EP42,SB_EP42,21:41,21:45,373942.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.03018723428249359,0.5415763109922409,0.009773238284233876,0.5280901789665222,0.5489089488983154,4,0.03018723428249359
LS_WILTY_EP5_lie4,1,0.5753347650170326,mean,LS,5,LS_EP5,LS_EP5,9:04,9:08,288932.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.03012950792908664,0.5753347650170326,0.11790753323382472,0.4368486702442169,0.7042864561080933,4,0.03012950792908664
LS_WILTY_EP10_truth9,0,0.5412901838620504,mean,LS,10,LS_EP10,LS_EP10,22:05,22:08,147958.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.029901107152303097,0.5412901838620504,0.005344517719398144,0.5364297032356262,0.5470137000083923,3,0.029901107152303097
AN_WILTY_EP25_lie3,1,0.5058315172791481,mean,AN,25,AN_EP25,AN_EP25,0:28,0:32,340890.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.029754966852210796,0.5058315172791481,0.032548006113530134,0.4752348363399505,0.5353034138679504,4,0.029754966852210796
BRI_WILTY_EP64_lie_13,1,0.5059686700503031,mean,BRI,64,BRI_EP64,BRI_EP64,12:49,12:52,223685.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.029617814081055793,0.5059686700503031,0.023673699720101745,0.478728175163269,0.5215664505958557,3,0.029617814081055793
BRI_WILTY_EP59_truth_3,0,0.6347060278058052,mean,BRI,59,BRI_EP59,BRI_EP59,2:09,2:17,571243.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.029241754859685942,0.6347060278058052,0.12045280094755709,0.5062145590782166,0.8218848705291748,8,0.029241754859685942
LS_WILTY_EP6_truth11,0,0.540452798207601,mean,LS,6,LS_EP6,LS_EP6,26:59,27:02,267527.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.029063721497853634,0.540452798207601,0.007594091580374381,0.531697690486908,0.5452561378479004,3,0.029063721497853634
YW_WILTY_EP51_truth1,0,0.5403934972626823,mean,YW,51,YW_EP51,YW_EP51,2:20,2:27,396888.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.02900442055293495,0.5403934972626823,0.0032814290229559125,0.535624086856842,0.5445701479911804,7,0.02900442055293495
YW_WILTY_EP48_lie6,1,0.5767902806401253,mean,YW,48,YW_EP48,YW_EP48,13:39,13:43,390746.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.02867399230599399,0.5767902806401253,0.06574900407420439,0.4999937117099762,0.6415734887123108,4,0.02867399230599399
LS_WILTY_EP9_truth10,0,0.5396253764629364,mean,LS,9,LS_EP9,LS_EP9,25:32,25:36,173254.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.028236299753189087,0.5396253764629364,0.006328524269251815,0.5310696959495544,0.5463526844978333,4,0.028236299753189087
YW_WILTY_EP46_truth6,0,0.5395099520683289,mean,YW,46,YW_EP46,YW_EP46,19:06,19:10,443653.0,fold3,0.5,0.5113890767097473,1,1,False,False,false_positive,0.028120875358581543,0.5395099520683289,0.003259348417784597,0.5362704992294312,0.5436463356018066,4,0.028120875358581543
LS_WILTY_EP9_lie9,1,0.5775187253952027,mean,LS,9,LS_EP9,LS_EP9,17:12,17:17,338370.0,fold1,0.5,0.6054642729461193,1,0,True,False,false_negative,-0.027945547550916605,0.5775187253952027,0.05899596328417513,0.504501223564148,0.6529392004013062,5,0.027945547550916605
YW_WILTY_EP49_truth2,0,0.6333811432123184,mean,YW,49,YW_EP49,YW_EP49,2:43,2:47,365666.0,fold1,0.5,0.6054642729461193,1,1,False,False,false_positive,0.027916870266199156,0.6333811432123184,0.13134357512064707,0.501820981502533,0.7520841360092163,4,0.027916870266199156
YW_WILTY_EP56_lie19,1,0.507772935288293,mean,YW,56,YW_EP56,YW_EP56,24:51,24:58,401609.0,fold2,0.5,0.5355864841313589,1,0,True,False,false_negative,-0.02781354884306586,0.507772935288293,0.014071657973289093,0.4848493337631225,0.5252718925476074,7,0.02781354884306586
