video_id,video_path,filename_label,host,episode,episode_group_id,size_bytes,is_corrupt,yt_video_id,file_name,start_time,end_time,label,group_id
LS_WILTY_EP5_lie6,data/raw/dolos/videos/LS_WILTY_EP5_lie6.mp4,1.0,LS,5,LS_EP5,382479,False,n4O2BqU4Gug,LS_WILTY_EP5_lie6,19:03,19:08,1,LS_EP5
LS_WILTY_EP5_lie7,data/raw/dolos/videos/LS_WILTY_EP5_lie7.mp4,1.0,LS,5,LS_EP5,336274,False,n4O2BqU4Gug,LS_WILTY_EP5_lie7,25:30,25:34,1,LS_EP5
LS_WILTY_EP5_lie8,data/raw/dolos/videos/LS_WILTY_EP5_lie8.mp4,1.0,LS,5,LS_EP5,340103,False,n4O2BqU4Gug,LS_WILTY_EP5_lie8,27:32,27:35,1,LS_EP5
LS_WILTY_EP5_truth1,data/raw/dolos/videos/LS_WILTY_EP5_truth1.mp4,0.0,LS,5,LS_EP5,355289,False,n4O2BqU4Gug,LS_WILTY_EP5_truth1,2:20,2:25,0,LS_EP5
LS_WILTY_EP5_truth10,data/raw/dolos/videos/LS_WILTY_EP5_truth10.mp4,0.0,LS,5,LS_EP5,374176,False,n4O2BqU4Gug,LS_WILTY_EP5_truth10,21:57,22:05,0,LS_EP5
LS_WILTY_EP5_truth11,data/raw/dolos/videos/LS_WILTY_EP5_truth11.mp4,0.0,LS,5,LS_EP5,340023,False,n4O2BqU4Gug,LS_WILTY_EP5_truth11,23:42,23:46,0,LS_EP5
LS_WILTY_EP5_truth12,data/raw/dolos/videos/LS_WILTY_EP5_truth12.mp4,0.0,LS,5,LS_EP5,172470,False,n4O2BqU4Gug,LS_WILTY_EP5_truth12,24:38,24:42,0,LS_EP5
LS_WILTY_EP5_truth13,data/raw/dolos/videos/LS_WILTY_EP5_truth13.mp4,0.0,LS,5,LS_EP5,146115,False,n4O2BqU4Gug,LS_WILTY_EP5_truth13,24:50,24:53,0,LS_EP5
LS_WILTY_EP5_truth14,data/raw/dolos/videos/LS_WILTY_EP5_truth14.mp4,0.0,LS,5,LS_EP5,437387,False,n4O2BqU4Gug,LS_WILTY_EP5_truth14,26:33,26:37,0,LS_EP5
LS_WILTY_EP5_truth2,data/raw/dolos/videos/LS_WILTY_EP5_truth2.mp4,0.0,LS,5,LS_EP5,342976,False,n4O2BqU4Gug,LS_WILTY_EP5_truth2,2:54,2:58,0,LS_EP5
LS_WILTY_EP5_truth3,data/raw/dolos/videos/LS_WILTY_EP5_truth3.mp4,0.0,LS,5,LS_EP5,224275,False,n4O2BqU4Gug,LS_WILTY_EP5_truth3,3:04,3:07,0,LS_EP5
LS_WILTY_EP5_truth4,data/raw/dolos/videos/LS_WILTY_EP5_truth4.mp4,0.0,LS,5,LS_EP5,366669,False,n4O2BqU4Gug,LS_WILTY_EP5_truth4,3:38,3:42,0,LS_EP5
LS_WILTY_EP5_truth5,data/raw/dolos/videos/LS_WILTY_EP5_truth5.mp4,0.0,LS,5,LS_EP5,265358,False,n4O2BqU4Gug,LS_WILTY_EP5_truth5,4:22,4:26,0,LS_EP5
LS_WILTY_EP5_truth6,data/raw/dolos/videos/LS_WILTY_EP5_truth6.mp4,0.0,LS,5,LS_EP5,346604,False,n4O2BqU4Gug,LS_WILTY_EP5_truth6,4:43,4:47,0,LS_EP5
LS_WILTY_EP5_truth7,data/raw/dolos/videos/LS_WILTY_EP5_truth7.mp4,0.0,LS,5,LS_EP5,320734,False,n4O2BqU4Gug,LS_WILTY_EP5_truth7,4:48,4:53,0,LS_EP5
LS_WILTY_EP5_truth8,data/raw/dolos/videos/LS_WILTY_EP5_truth8.mp4,0.0,LS,5,LS_EP5,484933,False,n4O2BqU4Gug,LS_WILTY_EP5_truth8,4:57,5:02,0,LS_EP5
LS_WILTY_EP5_truth9,data/raw/dolos/videos/LS_WILTY_EP5_truth9.mp4,0.0,LS,5,LS_EP5,461471,False,n4O2BqU4Gug,LS_WILTY_EP5_truth9,12:58,13:03,0,LS_EP5
LS_WILTY_EP6_lie1,data/raw/dolos/videos/LS_WILTY_EP6_lie1.mp4,1.0,LS,6,LS_EP6,216187,False,Svljl0kN2HE,LS_WILTY_EP6_lie1,4:39,4:44,1,LS_EP6
LS_WILTY_EP6_lie2,data/raw/dolos/videos/LS_WILTY_EP6_lie2.mp4,1.0,LS,6,LS_EP6,380669,False,Svljl0kN2HE,LS_WILTY_EP6_lie2,12:07,12:11,1,LS_EP6
LS_WILTY_EP6_lie3,data/raw/dolos/videos/LS_WILTY_EP6_lie3.mp4,1.0,LS,6,LS_EP6,419372,False,Svljl0kN2HE,LS_WILTY_EP6_lie3,12:13,12:17,1,LS_EP6
LS_WILTY_EP6_lie4,data/raw/dolos/videos/LS_WILTY_EP6_lie4.mp4,1.0,LS,6,LS_EP6,335508,False,Svljl0kN2HE,LS_WILTY_EP6_lie4,12:42,12:46,1,LS_EP6
LS_WILTY_EP6_lie5,data/raw/dolos/videos/LS_WILTY_EP6_lie5.mp4,1.0,LS,6,LS_EP6,288273,False,Svljl0kN2HE,LS_WILTY_EP6_lie5,13:01,13:05,1,LS_EP6
LS_WILTY_EP6_lie6,data/raw/dolos/videos/LS_WILTY_EP6_lie6.mp4,1.0,LS,6,LS_EP6,284843,False,Svljl0kN2HE,LS_WILTY_EP6_lie6,22:26,22:32,1,LS_EP6
LS_WILTY_EP6_lie7,data/raw/dolos/videos/LS_WILTY_EP6_lie7.mp4,1.0,LS,6,LS_EP6,265105,False,Svljl0kN2HE,LS_WILTY_EP6_lie7,23:58,24:03,1,LS_EP6
LS_WILTY_EP6_truth1,data/raw/dolos/videos/LS_WILTY_EP6_truth1.mp4,0.0,LS,6,LS_EP6,260341,False,Svljl0kN2HE,LS_WILTY_EP6_truth1,2:02,2:05,0,LS_EP6
LS_WILTY_EP6_truth10,data/raw/dolos/videos/LS_WILTY_EP6_truth10.mp4,0.0,LS,6,LS_EP6,331472,False,Svljl0kN2HE,LS_WILTY_EP6_truth10,26:26,26:33,0,LS_EP6
LS_WILTY_EP6_truth11,data/raw/dolos/videos/LS_WILTY_EP6_truth11.mp4,0.0,LS,6,LS_EP6,267527,False,Svljl0kN2HE,LS_WILTY_EP6_truth11,26:59,27:02,0,LS_EP6
LS_WILTY_EP6_truth3,data/raw/dolos/videos/LS_WILTY_EP6_truth3.mp4,0.0,LS,6,LS_EP6,239531,False,Svljl0kN2HE,LS_WILTY_EP6_truth3,2:48,2:51,0,LS_EP6
LS_WILTY_EP6_truth4,data/raw/dolos/videos/LS_WILTY_EP6_truth4.mp4,0.0,LS,6,LS_EP6,285761,False,Svljl0kN2HE,LS_WILTY_EP6_truth4,2:58,3:04,0,LS_EP6
LS_WILTY_EP6_truth5,data/raw/dolos/videos/LS_WILTY_EP6_truth5.mp4,0.0,LS,6,LS_EP6,342148,False,Svljl0kN2HE,LS_WILTY_EP6_truth5,3:11,3:16,0,LS_EP6
LS_WILTY_EP6_truth6,data/raw/dolos/videos/LS_WILTY_EP6_truth6.mp4,0.0,LS,6,LS_EP6,195602,False,Svljl0kN2HE,LS_WILTY_EP6_truth6,12:25,12:29,0,LS_EP6
LS_WILTY_EP6_truth7,data/raw/dolos/videos/LS_WILTY_EP6_truth7.mp4,0.0,LS,6,LS_EP6,307115,False,Svljl0kN2HE,LS_WILTY_EP6_truth7,18:41,18:49,0,LS_EP6
LS_WILTY_EP6_truth8,data/raw/dolos/videos/LS_WILTY_EP6_truth8.mp4,0.0,LS,6,LS_EP6,202173,False,Svljl0kN2HE,LS_WILTY_EP6_truth8,18:57,19:02,0,LS_EP6
LS_WILTY_EP6_truth9,data/raw/dolos/videos/LS_WILTY_EP6_truth9.mp4,0.0,LS,6,LS_EP6,273051,False,Svljl0kN2HE,LS_WILTY_EP6_truth9,26:17,26:20,0,LS_EP6
LS_WILTY_EP72_lie1,data/raw/dolos/videos/LS_WILTY_EP72_lie1.mp4,1.0,LS,72,LS_EP72,328713,False,FCn_xqDKU6w,LS_WILTY_EP72_lie1,2:29,2:32,1,LS_EP72
LS_WILTY_EP72_lie10,data/raw/dolos/videos/LS_WILTY_EP72_lie10.mp4,1.0,LS,72,LS_EP72,203086,False,FCn_xqDKU6w,LS_WILTY_EP72_lie10,17:14,17:21,1,LS_EP72
LS_WILTY_EP72_lie11,data/raw/dolos/videos/LS_WILTY_EP72_lie11.mp4,1.0,LS,72,LS_EP72,298755,False,FCn_xqDKU6w,LS_WILTY_EP72_lie11,18:32,18:36,1,LS_EP72
LS_WILTY_EP72_lie12,data/raw/dolos/videos/LS_WILTY_EP72_lie12.mp4,1.0,LS,72,LS_EP72,171148,False,FCn_xqDKU6w,LS_WILTY_EP72_lie12,24:17,24:22,1,LS_EP72
LS_WILTY_EP72_lie13,data/raw/dolos/videos/LS_WILTY_EP72_lie13.mp4,1.0,LS,72,LS_EP72,366758,False,FCn_xqDKU6w,LS_WILTY_EP72_lie13,23:36,23:41,1,LS_EP72
LS_WILTY_EP72_lie14,data/raw/dolos/videos/LS_WILTY_EP72_lie14.mp4,1.0,LS,72,LS_EP72,303127,False,FCn_xqDKU6w,LS_WILTY_EP72_lie14,25:31,25:38,1,LS_EP72
LS_WILTY_EP72_lie15,data/raw/dolos/videos/LS_WILTY_EP72_lie15.mp4,1.0,LS,72,LS_EP72,401853,False,FCn_xqDKU6w,LS_WILTY_EP72_lie15,26:32,26:37,1,LS_EP72
LS_WILTY_EP72_lie16,data/raw/dolos/videos/LS_WILTY_EP72_lie16.mp4,1.0,LS,72,LS_EP72,201822,False,FCn_xqDKU6w,LS_WILTY_EP72_lie16,26:45,26:48,1,LS_EP72
LS_WILTY_EP72_lie2,data/raw/dolos/videos/LS_WILTY_EP72_lie2.mp4,1.0,LS,72,LS_EP72,198823,False,FCn_xqDKU6w,LS_WILTY_EP72_lie2,2:54,2:58,1,LS_EP72
LS_WILTY_EP72_lie3,data/raw/dolos/videos/LS_WILTY_EP72_lie3.mp4,1.0,LS,72,LS_EP72,302530,False,FCn_xqDKU6w,LS_WILTY_EP72_lie3,4:03,4:06,1,LS_EP72
LS_WILTY_EP72_lie4,data/raw/dolos/videos/LS_WILTY_EP72_lie4.mp4,1.0,LS,72,LS_EP72,209568,False,FCn_xqDKU6w,LS_WILTY_EP72_lie4,11:53,11:57,1,LS_EP72
LS_WILTY_EP72_lie5,data/raw/dolos/videos/LS_WILTY_EP72_lie5.mp4,1.0,LS,72,LS_EP72,201417,False,FCn_xqDKU6w,LS_WILTY_EP72_lie5,12:03,12:09,1,LS_EP72
LS_WILTY_EP72_lie6,data/raw/dolos/videos/LS_WILTY_EP72_lie6.mp4,1.0,LS,72,LS_EP72,648247,False,FCn_xqDKU6w,LS_WILTY_EP72_lie6,14:58,15:10,1,LS_EP72
LS_WILTY_EP72_lie7,data/raw/dolos/videos/LS_WILTY_EP72_lie7.mp4,1.0,LS,72,LS_EP72,413625,False,FCn_xqDKU6w,LS_WILTY_EP72_lie7,15:17,15:22,1,LS_EP72
LS_WILTY_EP72_lie8,data/raw/dolos/videos/LS_WILTY_EP72_lie8.mp4,1.0,LS,72,LS_EP72,84065,False,FCn_xqDKU6w,LS_WILTY_EP72_lie8,16:55,16:58,1,LS_EP72
LS_WILTY_EP72_lie9,data/raw/dolos/videos/LS_WILTY_EP72_lie9.mp4,1.0,LS,72,LS_EP72,181979,False,FCn_xqDKU6w,LS_WILTY_EP72_lie9,17:02,17:06,1,LS_EP72
LS_WILTY_EP72_true1,data/raw/dolos/videos/LS_WILTY_EP72_true1.mp4,,LS,72,LS_EP72,220854,False,FCn_xqDKU6w,LS_WILTY_EP72_true1,6:15,6:20,0,LS_EP72
LS_WILTY_EP72_true2,data/raw/dolos/videos/LS_WILTY_EP72_true2.mp4,,LS,72,LS_EP72,383688,False,FCn_xqDKU6w,LS_WILTY_EP72_true2,6:35,6:46,0,LS_EP72
LS_WILTY_EP72_true3,data/raw/dolos/videos/LS_WILTY_EP72_true3.mp4,,LS,72,LS_EP72,225373,False,FCn_xqDKU6w,LS_WILTY_EP72_true3,8:46,8:52,0,LS_EP72
LS_WILTY_EP72_true4,data/raw/dolos/videos/LS_WILTY_EP72_true4.mp4,,LS,72,LS_EP72,318457,False,FCn_xqDKU6w,LS_WILTY_EP72_true4,9:16,9:22,0,LS_EP72
LS_WILTY_EP72_true5,data/raw/dolos/videos/LS_WILTY_EP72_true5.mp4,,LS,72,LS_EP72,128156,False,FCn_xqDKU6w,LS_WILTY_EP72_true5,10:16,10:20,0,LS_EP72
LS_WILTY_EP72_true6,data/raw/dolos/videos/LS_WILTY_EP72_true6.mp4,,LS,72,LS_EP72,203115,False,FCn_xqDKU6w,LS_WILTY_EP72_true6,10:24,10:27,0,LS_EP72
LS_WILTY_EP72_true7,data/raw/dolos/videos/LS_WILTY_EP72_true7.mp4,,LS,72,LS_EP72,168671,False,FCn_xqDKU6w,LS_WILTY_EP72_true7,11:40,11:46,0,LS_EP72
LS_WILTY_EP72_true8,data/raw/dolos/videos/LS_WILTY_EP72_true8.mp4,,LS,72,LS_EP72,225950,False,FCn_xqDKU6w,LS_WILTY_EP72_true8,12:51,12:57,0,LS_EP72
LS_WILTY_EP72_true9,data/raw/dolos/videos/LS_WILTY_EP72_true9.mp4,,LS,72,LS_EP72,157126,False,FCn_xqDKU6w,LS_WILTY_EP72_true9,14:05,14:10,0,LS_EP72
LS_WILTY_EP73_ lie1,data/raw/dolos/videos/LS_WILTY_EP73_ lie1.mp4,1.0,LS,73,LS_EP73,488854,False,CHT1ESSpKQU,LS_WILTY_EP73_ lie1,12:06,12:13,1,LS_EP73
LS_WILTY_EP73_ lie2,data/raw/dolos/videos/LS_WILTY_EP73_ lie2.mp4,1.0,LS,73,LS_EP73,422335,False,CHT1ESSpKQU,LS_WILTY_EP73_ lie2,15:13,15:20,1,LS_EP73
LS_WILTY_EP73_ lie3,data/raw/dolos/videos/LS_WILTY_EP73_ lie3.mp4,1.0,LS,73,LS_EP73,379951,False,CHT1ESSpKQU,LS_WILTY_EP73_ lie3,15:45,15:52,1,LS_EP73
LS_WILTY_EP73_ lie4,data/raw/dolos/videos/LS_WILTY_EP73_ lie4.mp4,1.0,LS,73,LS_EP73,324121,False,CHT1ESSpKQU,LS_WILTY_EP73_ lie4,16:36,16:41,1,LS_EP73
LS_WILTY_EP73_ lie5,data/raw/dolos/videos/LS_WILTY_EP73_ lie5.mp4,1.0,LS,73,LS_EP73,211455,False,CHT1ESSpKQU,LS_WILTY_EP73_ lie5,16:54,16:58,1,LS_EP73
LS_WILTY_EP73_ lie6,data/raw/dolos/videos/LS_WILTY_EP73_ lie6.mp4,1.0,LS,73,LS_EP73,218043,False,CHT1ESSpKQU,LS_WILTY_EP73_ lie6,17:09,17:13,1,LS_EP73
LS_WILTY_EP73_ lie7,data/raw/dolos/videos/LS_WILTY_EP73_ lie7.mp4,1.0,LS,73,LS_EP73,428015,False,CHT1ESSpKQU,LS_WILTY_EP73_ lie7,18:36,18:44,1,LS_EP73
LS_WILTY_EP73_ lie8,data/raw/dolos/videos/LS_WILTY_EP73_ lie8.mp4,1.0,LS,73,LS_EP73,651544,False,CHT1ESSpKQU,LS_WILTY_EP73_ lie8,19:15,19:25,1,LS_EP73
LS_WILTY_EP73_ lie9,data/raw/dolos/videos/LS_WILTY_EP73_ lie9.mp4,1.0,LS,73,LS_EP73,484886,False,CHT1ESSpKQU,LS_WILTY_EP73_ lie9,26:36,26:43,1,LS_EP73
LS_WILTY_EP73_ true1,data/raw/dolos/videos/LS_WILTY_EP73_ true1.mp4,,LS,73,LS_EP73,549666,False,CHT1ESSpKQU,LS_WILTY_EP73_ true1,1:51,2:02,0,LS_EP73
LS_WILTY_EP73_ true10,data/raw/dolos/videos/LS_WILTY_EP73_ true10.mp4,,LS,73,LS_EP73,382549,False,CHT1ESSpKQU,LS_WILTY_EP73_ true10,8:49,8:54,0,LS_EP73
LS_WILTY_EP73_ true11,data/raw/dolos/videos/LS_WILTY_EP73_ true11.mp4,,LS,73,LS_EP73,390268,False,CHT1ESSpKQU,LS_WILTY_EP73_ true11,8:57,9:01,0,LS_EP73
LS_WILTY_EP73_ true12,data/raw/dolos/videos/LS_WILTY_EP73_ true12.mp4,,LS,73,LS_EP73,370672,False,CHT1ESSpKQU,LS_WILTY_EP73_ true12,9:04,9:10,0,LS_EP73
LS_WILTY_EP73_ true13,data/raw/dolos/videos/LS_WILTY_EP73_ true13.mp4,,LS,73,LS_EP73,443072,False,CHT1ESSpKQU,LS_WILTY_EP73_ true13,9:51,9:57,0,LS_EP73
LS_WILTY_EP73_ true14,data/raw/dolos/videos/LS_WILTY_EP73_ true14.mp4,,LS,73,LS_EP73,311275,False,CHT1ESSpKQU,LS_WILTY_EP73_ true14,11:38,11:45,0,LS_EP73
LS_WILTY_EP73_ true16,data/raw/dolos/videos/LS_WILTY_EP73_ true16.mp4,,LS,73,LS_EP73,285603,False,CHT1ESSpKQU,LS_WILTY_EP73_ true16,12:20,12:24,0,LS_EP73
LS_WILTY_EP73_ true17,data/raw/dolos/videos/LS_WILTY_EP73_ true17.mp4,,LS,73,LS_EP73,522235,False,CHT1ESSpKQU,LS_WILTY_EP73_ true17,13:08,13:16,0,LS_EP73
LS_WILTY_EP73_ true18,data/raw/dolos/videos/LS_WILTY_EP73_ true18.mp4,,LS,73,LS_EP73,272152,False,CHT1ESSpKQU,LS_WILTY_EP73_ true18,13:42,13:46,0,LS_EP73
LS_WILTY_EP73_ true2,data/raw/dolos/videos/LS_WILTY_EP73_ true2.mp4,,LS,73,LS_EP73,218141,False,CHT1ESSpKQU,LS_WILTY_EP73_ true2,2:21,2:25,0,LS_EP73
LS_WILTY_EP73_ true3,data/raw/dolos/videos/LS_WILTY_EP73_ true3.mp4,,LS,73,LS_EP73,208402,False,CHT1ESSpKQU,LS_WILTY_EP73_ true3,3:47,3:51,0,LS_EP73
LS_WILTY_EP73_ true4,data/raw/dolos/videos/LS_WILTY_EP73_ true4.mp4,,LS,73,LS_EP73,377409,False,CHT1ESSpKQU,LS_WILTY_EP73_ true4,3:55,4:01,0,LS_EP73
LS_WILTY_EP73_ true5,data/raw/dolos/videos/LS_WILTY_EP73_ true5.mp4,,LS,73,LS_EP73,1121100,False,CHT1ESSpKQU,LS_WILTY_EP73_ true5,4:02,4:25,0,LS_EP73
LS_WILTY_EP73_ true6,data/raw/dolos/videos/LS_WILTY_EP73_ true6.mp4,,LS,73,LS_EP73,313488,False,CHT1ESSpKQU,LS_WILTY_EP73_ true6,6:04,6:09,0,LS_EP73
LS_WILTY_EP73_ true7,data/raw/dolos/videos/LS_WILTY_EP73_ true7.mp4,,LS,73,LS_EP73,379472,False,CHT1ESSpKQU,LS_WILTY_EP73_ true7,6:11,6:16,0,LS_EP73
LS_WILTY_EP73_ true8,data/raw/dolos/videos/LS_WILTY_EP73_ true8.mp4,,LS,73,LS_EP73,601733,False,CHT1ESSpKQU,LS_WILTY_EP73_ true8,7:18,7:26,0,LS_EP73
LS_WILTY_EP73_ true9,data/raw/dolos/videos/LS_WILTY_EP73_ true9.mp4,,LS,73,LS_EP73,272586,False,CHT1ESSpKQU,LS_WILTY_EP73_ true9,7:58,8:01,0,LS_EP73
LS_WILTY_EP75_lie1,data/raw/dolos/videos/LS_WILTY_EP75_lie1.mp4,1.0,LS,75,LS_EP75,389457,False,zeY-HNXhvrg,LS_WILTY_EP75_lie1,1:27,1:32,1,LS_EP75
LS_WILTY_EP75_lie10,data/raw/dolos/videos/LS_WILTY_EP75_lie10.mp4,1.0,LS,75,LS_EP75,292918,False,xmNBmKCGZXY,LS_WILTY_EP75_lie10,13:54,13:59,1,LS_EP75
LS_WILTY_EP75_lie2,data/raw/dolos/videos/LS_WILTY_EP75_lie2.mp4,1.0,LS,75,LS_EP75,2844718,False,zeY-HNXhvrg,LS_WILTY_EP75_lie2,3:05,3:53,1,LS_EP75
LS_WILTY_EP75_lie3,data/raw/dolos/videos/LS_WILTY_EP75_lie3.mp4,1.0,LS,75,LS_EP75,332272,False,zeY-HNXhvrg,LS_WILTY_EP75_lie3,5:12,5:16,1,LS_EP75
LS_WILTY_EP75_lie4,data/raw/dolos/videos/LS_WILTY_EP75_lie4.mp4,1.0,LS,75,LS_EP75,1996799,False,zeY-HNXhvrg,LS_WILTY_EP75_lie4,14:03,14:35,1,LS_EP75
LS_WILTY_EP75_lie5,data/raw/dolos/videos/LS_WILTY_EP75_lie5.mp4,1.0,LS,75,LS_EP75,417115,False,zeY-HNXhvrg,LS_WILTY_EP75_lie5,15:47,15:53,1,LS_EP75
LS_WILTY_EP75_lie6,data/raw/dolos/videos/LS_WILTY_EP75_lie6.mp4,1.0,LS,75,LS_EP75,457635,False,zeY-HNXhvrg,LS_WILTY_EP75_lie6,22:15,22:18,1,LS_EP75
LS_WILTY_EP75_lie7,data/raw/dolos/videos/LS_WILTY_EP75_lie7.mp4,1.0,LS,75,LS_EP75,425225,False,zeY-HNXhvrg,LS_WILTY_EP75_lie7,22:49,22:52,1,LS_EP75
LS_WILTY_EP75_lie8,data/raw/dolos/videos/LS_WILTY_EP75_lie8.mp4,1.0,LS,75,LS_EP75,696633,False,zeY-HNXhvrg,LS_WILTY_EP75_lie8,23:03,23:11,1,LS_EP75
LS_WILTY_EP75_lie9,data/raw/dolos/videos/LS_WILTY_EP75_lie9.mp4,1.0,LS,75,LS_EP75,604479,False,zeY-HNXhvrg,LS_WILTY_EP75_lie9,23:31,23:39,1,LS_EP75
LS_WILTY_EP75_true1,data/raw/dolos/videos/LS_WILTY_EP75_true1.mp4,,LS,75,LS_EP75,645383,False,zeY-HNXhvrg,LS_WILTY_EP75_true1,5:54,6:02,0,LS_EP75
LS_WILTY_EP75_true2,data/raw/dolos/videos/LS_WILTY_EP75_true2.mp4,,LS,75,LS_EP75,333982,False,zeY-HNXhvrg,LS_WILTY_EP75_true2,6:12,6:16,0,LS_EP75
LS_WILTY_EP75_true3,data/raw/dolos/videos/LS_WILTY_EP75_true3.mp4,,LS,75,LS_EP75,343710,False,zeY-HNXhvrg,LS_WILTY_EP75_true3,7:03,7:06,0,LS_EP75
LS_WILTY_EP76_lie1,data/raw/dolos/videos/LS_WILTY_EP76_lie1.mp4,1.0,LS,76,LS_EP76,292304,False,xmNBmKCGZXY,LS_WILTY_EP76_lie1,6:59,7:03,0,LS_EP76
LS_WILTY_EP76_lie11,data/raw/dolos/videos/LS_WILTY_EP76_lie11.mp4,1.0,LS,76,LS_EP76,201181,False,xmNBmKCGZXY,LS_WILTY_EP76_lie11,18:13,18:16,1,LS_EP76
LS_WILTY_EP76_lie13,data/raw/dolos/videos/LS_WILTY_EP76_lie13.mp4,1.0,LS,76,LS_EP76,252951,False,xmNBmKCGZXY,LS_WILTY_EP76_lie13,20:57,21:01,1,LS_EP76
LS_WILTY_EP76_lie14,data/raw/dolos/videos/LS_WILTY_EP76_lie14.mp4,1.0,LS,76,LS_EP76,1210928,False,xmNBmKCGZXY,LS_WILTY_EP76_lie14,22:02,22:24,1,LS_EP76
LS_WILTY_EP76_lie16,data/raw/dolos/videos/LS_WILTY_EP76_lie16.mp4,1.0,LS,76,LS_EP76,652956,False,xmNBmKCGZXY,LS_WILTY_EP76_lie16,26:43,26:51,1,LS_EP76
LS_WILTY_EP76_lie2,data/raw/dolos/videos/LS_WILTY_EP76_lie2.mp4,1.0,LS,76,LS_EP76,254729,False,xmNBmKCGZXY,LS_WILTY_EP76_lie2,7:22,7:25,0,LS_EP76
LS_WILTY_EP76_true1,data/raw/dolos/videos/LS_WILTY_EP76_true1.mp4,,LS,76,LS_EP76,522787,False,xmNBmKCGZXY,LS_WILTY_EP76_true1,2:18,2:21,0,LS_EP76
LS_WILTY_EP76_true10,data/raw/dolos/videos/LS_WILTY_EP76_true10.mp4,,LS,76,LS_EP76,288046,False,xmNBmKCGZXY,LS_WILTY_EP76_true10,15:57,16:02,0,LS_EP76
LS_WILTY_EP76_true11,data/raw/dolos/videos/LS_WILTY_EP76_true11.mp4,,LS,76,LS_EP76,468767,False,xmNBmKCGZXY,LS_WILTY_EP76_true11,16:16,16:22,0,LS_EP76
LS_WILTY_EP76_true12,data/raw/dolos/videos/LS_WILTY_EP76_true12.mp4,,LS,76,LS_EP76,549561,False,xmNBmKCGZXY,LS_WILTY_EP76_true12,16:32,16:39,0,LS_EP76
LS_WILTY_EP76_true13,data/raw/dolos/videos/LS_WILTY_EP76_true13.mp4,,LS,76,LS_EP76,685610,False,xmNBmKCGZXY,LS_WILTY_EP76_true13,16:54,16:59,0,LS_EP76
LS_WILTY_EP76_true2,data/raw/dolos/videos/LS_WILTY_EP76_true2.mp4,,LS,76,LS_EP76,254997,False,xmNBmKCGZXY,LS_WILTY_EP76_true2,2:25,2:29,0,LS_EP76
LS_WILTY_EP76_true4,data/raw/dolos/videos/LS_WILTY_EP76_true4.mp4,,LS,76,LS_EP76,349611,False,xmNBmKCGZXY,LS_WILTY_EP76_true4,3:14,3:19,0,LS_EP76
LS_WILTY_EP76_true5,data/raw/dolos/videos/LS_WILTY_EP76_true5.mp4,,LS,76,LS_EP76,384000,False,xmNBmKCGZXY,LS_WILTY_EP76_true5,4:04,4:08,0,LS_EP76
LS_WILTY_EP76_true6,data/raw/dolos/videos/LS_WILTY_EP76_true6.mp4,,LS,76,LS_EP76,452222,False,xmNBmKCGZXY,LS_WILTY_EP76_true6,10:28,10:31,0,LS_EP76
LS_WILTY_EP76_true7,data/raw/dolos/videos/LS_WILTY_EP76_true7.mp4,,LS,76,LS_EP76,614230,False,xmNBmKCGZXY,LS_WILTY_EP76_true7,13:27,13:36,0,LS_EP76
LS_WILTY_EP76_true8,data/raw/dolos/videos/LS_WILTY_EP76_true8.mp4,,LS,76,LS_EP76,761803,False,xmNBmKCGZXY,LS_WILTY_EP76_true8,14:32,14:39,0,LS_EP76
LS_WILTY_EP76_true9,data/raw/dolos/videos/LS_WILTY_EP76_true9.mp4,,LS,76,LS_EP76,318600,False,xmNBmKCGZXY,LS_WILTY_EP76_true9,15:47,15:51,0,LS_EP76
LS_WILTY_EP7_lie1,data/raw/dolos/videos/LS_WILTY_EP7_lie1.mp4,1.0,LS,7,LS_EP7,391971,False,E8DlNckBUFQ,LS_WILTY_EP7_lie1,3:57,4:01,1,LS_EP7
LS_WILTY_EP7_lie10,data/raw/dolos/videos/LS_WILTY_EP7_lie10.mp4,1.0,LS,7,LS_EP7,345349,False,E8DlNckBUFQ,LS_WILTY_EP7_lie10,19:07,19:11,1,LS_EP7
LS_WILTY_EP7_lie11,data/raw/dolos/videos/LS_WILTY_EP7_lie11.mp4,1.0,LS,7,LS_EP7,374865,False,E8DlNckBUFQ,LS_WILTY_EP7_lie11,19:23,19:28,1,LS_EP7
LS_WILTY_EP7_lie12,data/raw/dolos/videos/LS_WILTY_EP7_lie12.mp4,1.0,LS,7,LS_EP7,195339,False,E8DlNckBUFQ,LS_WILTY_EP7_lie12,19:33,19:36,1,LS_EP7
LS_WILTY_EP7_lie13,data/raw/dolos/videos/LS_WILTY_EP7_lie13.mp4,1.0,LS,7,LS_EP7,404260,False,E8DlNckBUFQ,LS_WILTY_EP7_lie13,19:51,19:59,1,LS_EP7
LS_WILTY_EP7_lie2,data/raw/dolos/videos/LS_WILTY_EP7_lie2.mp4,1.0,LS,7,LS_EP7,251514,False,E8DlNckBUFQ,LS_WILTY_EP7_lie2,4:02,4:05,1,LS_EP7
LS_WILTY_EP7_lie3,data/raw/dolos/videos/LS_WILTY_EP7_lie3.mp4,1.0,LS,7,LS_EP7,428629,False,E8DlNckBUFQ,LS_WILTY_EP7_lie3,4:59,5:04,1,LS_EP7
